_id,user_id,anime_id,rating
6398785d64712df6d7fcfabd,13,14719,-1
6398785d64712df6d7fcfabe,13,15315,-1
6398785d64712df6d7fcfabf,13,15391,-1
6398785d64712df6d7fcfac0,13,16005,-1
6398785d64712df6d7fcfac1,13,16009,-1
6398785d64712df6d7fcfac2,13,16035,-1
6398785d64712df6d7fcfac3,13,16241,-1
6398785d64712df6d7fcfac4,13,16592,-1
6398785d64712df6d7fcfac5,13,16782,-1
6398785d64712df6d7fcfac6,13,17821,-1
6398785d64712df6d7fcfac7,13,18229,-1
6398785d64712df6d7fcfac8,13,18507,-1
6398785d64712df6d7fcfac9,13,18619,-1
6398785d64712df6d7fcfaca,13,18679,-1
6398785d64712df6d7fcfacb,13,19221,-1
6398785d64712df6d7fcfacc,13,19257,-1
6398785d64712df6d7fcfacd,13,19429,-1
6398785d64712df6d7fcface,13,19775,-1
6398785d64712df6d7fcfacf,13,20031,-1
6398785d64712df6d7fcfad0,13,20053,-1
6398785d64712df6d7fcfad1,13,20057,-1
6398785d64712df6d7fcfad2,13,20507,-1
6398785d64712df6d7fcfad3,13,20709,-1
6398785d64712df6d7fcfad4,13,20853,-1
6398785d64712df6d7fcfad5,13,20899,-1
6398785d64712df6d7fcfad6,13,21405,-1
6398785d64712df6d7fcfad7,13,21659,-1
6398785d64712df6d7fcfad8,13,21843,-1
6398785d64712df6d7fcfad9,13,22135,-1
6398785d64712df6d7fcfada,13,22145,-1
6398785d64712df6d7fcfadb,13,22147,-1
6398785d64712df6d7fcfadc,13,22319,-1
6398785d64712df6d7fcfadd,13,22789,-1
6398785d64712df6d7fcfade,13,23283,-1
6398785d64712df6d7fcfadf,13,23327,-1
6398785d64712df6d7fcfae0,13,26055,-1
6398785d64712df6d7fcfae1,13,27899,-1
6398785d64712df6d7fcfae2,13,28223,-1
6398785d64712df6d7fcfae3,14,133,6
6398785d64712df6d7fcfae4,14,135,8
6398785d64712df6d7fcfae5,14,177,8
6398785d64712df6d7fcfae6,14,392,8
6398785d64712df6d7fcfae7,14,433,9
6398785d64712df6d7fcfae8,14,587,8
6398785d64712df6d7fcfae9,14,969,7
6398785d64712df6d7fcfaea,14,1195,6
6398785d64712df6d7fcfaeb,14,1689,9
6398785d64712df6d7fcfaec,14,1840,7
6398785d64712df6d7fcfaed,14,2129,8
6398785d64712df6d7fcfaee,14,2155,6
6398785d64712df6d7fcfaef,14,2167,7
6398785d64712df6d7fcfaf0,14,2336,7
6398785d64712df6d7fcfaf1,14,2685,8
6398785d64712df6d7fcfaf2,14,2926,7
6398785d64712df6d7fcfaf3,14,2927,6
6398785d64712df6d7fcfaf4,14,2993,6
6398785d64712df6d7fcfaf5,14,3229,6
6398785d64712df6d7fcfaf6,14,3299,7
6398785d64712df6d7fcfaf7,14,3712,6
6398785d64712df6d7fcfaf8,14,4059,8
6398785d64712df6d7fcfaf9,14,4181,9
6398785d64712df6d7fcfafa,14,4186,6
6398785d64712df6d7fcfafb,14,4214,6
6398785d64712df6d7fcfafc,14,4938,8
6398785d64712df6d7fcfafd,14,5081,9
6398785d64712df6d7fcfafe,14,5681,8
6398785d64712df6d7fcfaff,14,5734,7
6398785d64712df6d7fcfb00,14,5764,6
6398785d64712df6d7fcfb01,14,5958,7
6398785d64712df6d7fcfb02,14,6201,6
6398785d64712df6d7fcfb03,14,6347,8
6398785d64712df6d7fcfb04,14,6351,7
6398785d64712df6d7fcfb05,14,6408,8
6398785d64712df6d7fcfb06,14,6512,7
6398785d64712df6d7fcfb07,14,6547,9
6398785d64712df6d7fcfb08,14,6772,8
6398785d64712df6d7fcfb09,14,7590,7
6398785d64712df6d7fcfb0a,14,7593,6
6398785d64712df6d7fcfb0b,14,7817,5
6398785d64712df6d7fcfb0c,14,8074,6
6398785d64712df6d7fcfb0d,14,8407,7
6398785d64712df6d7fcfb0e,14,8424,6
6398785d64712df6d7fcfb0f,14,8514,8
6398785d64712df6d7fcfb10,14,8516,8
6398785d64712df6d7fcfb11,14,8525,8
6398785d64712df6d7fcfb12,14,8536,7
6398785d64712df6d7fcfb13,14,8676,7
6398785d64712df6d7fcfb14,14,8769,6
6398785d64712df6d7fcfb15,14,8861,5
6398785d64712df6d7fcfb16,14,8934,8
6398785d64712df6d7fcfb17,14,9041,7
6398785d64712df6d7fcfb18,14,9117,6
6398785d64712df6d7fcfb19,14,9252,8
6398785d64712df6d7fcfb1a,14,9253,9
6398785d64712df6d7fcfb1b,14,9465,8
6398785d64712df6d7fcfb1c,14,9724,8
6398785d64712df6d7fcfb1d,14,9790,8
6398785d64712df6d7fcfb1e,14,9919,6
6398785d64712df6d7fcfb1f,14,9925,6
6398785d64712df6d7fcfb20,14,10020,8
6398785d64712df6d7fcfb21,14,10080,8
6398785d64712df6d7fcfb22,14,10092,8
6398785d64712df6d7fcfb23,14,10110,7
6398785d64712df6d7fcfb24,14,10372,7
6398785d64712df6d7fcfb25,14,10408,8
6398785d64712df6d7fcfb26,14,10447,7
6398785d64712df6d7fcfb27,14,10568,7
6398785d64712df6d7fcfb28,14,10620,8
6398785d64712df6d7fcfb29,14,10793,8
6398785d64712df6d7fcfb2a,14,10863,7
6398785d64712df6d7fcfb2b,14,11179,7
6398785d64712df6d7fcfb2c,14,11433,6
6398785d64712df6d7fcfb2d,14,11597,7
6398785d64712df6d7fcfb2e,14,11757,6
6398785d64712df6d7fcfb2f,14,11771,7
6398785d64712df6d7fcfb30,14,11887,8
6398785d64712df6d7fcfb31,14,12175,7
6398785d64712df6d7fcfb32,14,13367,7
6398785d64712df6d7fcfb33,14,13659,7
6398785d64712df6d7fcfb34,14,14075,6
6398785d64712df6d7fcfb35,14,14293,8
6398785d64712df6d7fcfb36,14,14345,7
6398785d64712df6d7fcfb37,14,14749,7
6398785d64712df6d7fcfb38,14,14813,8
6398785d64712df6d7fcfb39,14,14833,6
6398785d64712df6d7fcfb3a,14,15117,7
6398785d64712df6d7fcfb3b,14,15225,6
6398785d64712df6d7fcfb3c,14,15583,6
6398785d64712df6d7fcfb3d,14,15689,8
6398785d64712df6d7fcfb3e,14,15809,7
6398785d64712df6d7fcfb3f,14,16011,7
6398785d64712df6d7fcfb40,14,16067,7
6398785d64712df6d7fcfb41,14,16397,8
6398785d64712df6d7fcfb42,14,16498,8
6398785d64712df6d7fcfb43,14,16592,6
6398785d64712df6d7fcfb44,14,16762,7
6398785d64712df6d7fcfb45,14,16782,8
6398785d64712df6d7fcfb46,14,17074,8
6398785d64712df6d7fcfb47,14,17121,9
6398785d64712df6d7fcfb48,14,17247,7
6398785d64712df6d7fcfb49,14,17265,9
6398785d64712df6d7fcfb4a,14,17895,7
6398785d64712df6d7fcfb4b,14,18153,7
6398785d64712df6d7fcfb4c,14,18245,7
6398785d64712df6d7fcfb4d,14,18277,8
6398785d64712df6d7fcfb4e,14,18857,6
6398785d64712df6d7fcfb4f,14,19117,9
6398785d64712df6d7fcfb50,14,19151,6
6398785d64712df6d7fcfb51,14,19221,7
6398785d64712df6d7fcfb52,14,19369,7
6398785d64712df6d7fcfb53,14,19769,4
6398785d64712df6d7fcfb54,14,19775,8
6398785d64712df6d7fcfb55,14,19815,8
6398785d64712df6d7fcfb56,14,20457,7
6398785d64712df6d7fcfb57,14,20507,8
6398785d64712df6d7fcfb58,14,20787,6
6398785d64712df6d7fcfb59,14,21431,6
6398785d64712df6d7fcfb5a,14,21437,7
6398785d64712df6d7fcfb5b,14,21863,7
6398785d64712df6d7fcfb5c,14,22729,9
6398785d64712df6d7fcfb5d,14,22839,9
6398785d64712df6d7fcfb5e,15,2404,9
6398785d64712df6d7fcfb5f,15,10620,-1
6398785d64712df6d7fcfb60,16,61,8
6398785d64712df6d7fcfb61,16,226,-1
6398785d64712df6d7fcfb62,16,357,5
6398785d64712df6d7fcfb63,16,819,-1
6398785d64712df6d7fcfb64,16,1222,9
6398785d64712df6d7fcfb65,16,1535,9
6398785d64712df6d7fcfb66,16,2167,8
6398785d64712df6d7fcfb67,16,4181,9
6398785d64712df6d7fcfb68,16,6547,8
6398785d64712df6d7fcfb69,16,7059,-1
6398785d64712df6d7fcfb6a,16,11285,8
6398785d64712df6d7fcfb6b,17,6,7
6398785d64712df6d7fcfb6c,17,19,10
6398785d64712df6d7fcfb6d,17,30,9
6398785d64712df6d7fcfb6e,17,32,10
6398785d64712df6d7fcfb6f,17,43,8
6398785d64712df6d7fcfb70,17,47,8
6398785d64712df6d7fcfb71,17,66,6
6398785d64712df6d7fcfb72,17,114,7
6398785d64712df6d7fcfb73,17,121,6
6398785d64712df6d7fcfb74,17,164,9
6398785d64712df6d7fcfb75,17,199,8
6398785d64712df6d7fcfb76,17,205,7
6398785d64712df6d7fcfb77,17,226,7
6398785d64712df6d7fcfb78,17,227,7
6398785d64712df6d7fcfb79,17,228,7
6398785d64712df6d7fcfb7a,17,245,8
6398785d64712df6d7fcfb7b,17,256,6
6398785d64712df6d7fcfb7c,17,268,8
6398785d64712df6d7fcfb7d,17,323,8
6398785d64712df6d7fcfb7e,17,339,8
6398785d64712df6d7fcfb7f,17,376,-1
6398785d64712df6d7fcfb80,17,413,1
6398785d64712df6d7fcfb81,17,430,6
6398785d64712df6d7fcfb82,17,431,8
6398785d64712df6d7fcfb83,17,437,9
6398785d64712df6d7fcfb84,17,468,8
6398785d64712df6d7fcfb85,17,486,9
6398785d64712df6d7fcfb86,17,543,7
6398785d64712df6d7fcfb87,17,570,8
6398785d64712df6d7fcfb88,17,578,9
6398785d64712df6d7fcfb89,17,664,5
6398785d64712df6d7fcfb8a,17,756,-1
6398785d64712df6d7fcfb8b,17,759,8
6398785d64712df6d7fcfb8c,17,770,5
6398785d64712df6d7fcfb8d,17,777,9
6398785d64712df6d7fcfb8e,17,849,7
6398785d64712df6d7fcfb8f,17,889,8
6398785d64712df6d7fcfb90,17,908,-1
6398785d64712df6d7fcfb91,17,932,5
6398785d64712df6d7fcfb92,17,934,9
6398785d64712df6d7fcfb93,17,949,8
6398785d64712df6d7fcfb94,17,1002,8
6398785d64712df6d7fcfb95,17,1004,5
6398785d64712df6d7fcfb96,17,1033,7
6398785d64712df6d7fcfb97,17,1056,5
6398785d64712df6d7fcfb98,17,1109,-1
6398785d64712df6d7fcfb99,17,1210,8
6398785d64712df6d7fcfb9a,17,1379,8
6398785d64712df6d7fcfb9b,17,1530,8
6398785d64712df6d7fcfb9c,17,1535,10
6398785d64712df6d7fcfb9d,17,1575,8
6398785d64712df6d7fcfb9e,17,1593,-1
6398785d64712df6d7fcfb9f,17,1689,9
6398785d64712df6d7fcfba0,17,1852,7
6398785d64712df6d7fcfba1,17,1889,10
6398785d64712df6d7fcfba2,17,1943,7
6398785d64712df6d7fcfba3,17,2001,10
6398785d64712df6d7fcfba4,17,2167,9
6398785d64712df6d7fcfba5,17,2175,7
6398785d64712df6d7fcfba6,17,2236,8
6398785d64712df6d7fcfba7,17,2251,9
6398785d64712df6d7fcfba8,17,2418,8
6398785d64712df6d7fcfba9,17,2476,3
6398785d64712df6d7fcfbaa,17,2593,7
6398785d64712df6d7fcfbab,17,2605,7
6398785d64712df6d7fcfbac,17,2759,8
6398785d64712df6d7fcfbad,17,2832,-1
6398785d64712df6d7fcfbae,17,2899,-1
6398785d64712df6d7fcfbaf,17,2904,8
6398785d64712df6d7fcfbb0,17,2924,8
6398785d64712df6d7fcfbb1,17,2951,-1
6398785d64712df6d7fcfbb2,17,2953,-1
6398785d64712df6d7fcfbb3,17,3002,9
6398785d64712df6d7fcfbb4,17,3087,6
6398785d64712df6d7fcfbb5,17,3165,-1
6398785d64712df6d7fcfbb6,17,3167,9
6398785d64712df6d7fcfbb7,17,3287,2
6398785d64712df6d7fcfbb8,17,3328,-1
6398785d64712df6d7fcfbb9,17,3352,-1
6398785d64712df6d7fcfbba,17,3455,7
6398785d64712df6d7fcfbbb,17,3466,-1
6398785d64712df6d7fcfbbc,17,3652,8
6398785d64712df6d7fcfbbd,17,3759,-1
6398785d64712df6d7fcfbbe,17,3782,7
6398785d64712df6d7fcfbbf,17,3783,8
6398785d64712df6d7fcfbc0,17,3784,9
6398785d64712df6d7fcfbc1,17,3785,8
6398785d64712df6d7fcfbc2,17,3901,-1
6398785d64712df6d7fcfbc3,17,4059,-1
6398785d64712df6d7fcfbc4,17,4081,8
6398785d64712df6d7fcfbc5,17,4091,5
6398785d64712df6d7fcfbc6,17,4106,8
6398785d64712df6d7fcfbc7,17,4107,7
6398785d64712df6d7fcfbc8,17,4181,10
6398785d64712df6d7fcfbc9,17,4224,7
6398785d64712df6d7fcfbca,17,4280,7
6398785d64712df6d7fcfbcb,17,4282,8
6398785d64712df6d7fcfbcc,17,4382,5
6398785d64712df6d7fcfbcd,17,4565,9
6398785d64712df6d7fcfbce,17,4654,8
6398785d64712df6d7fcfbcf,17,4898,7
6398785d64712df6d7fcfbd0,17,5040,8
6398785d64712df6d7fcfbd1,17,5042,6
6398785d64712df6d7fcfbd2,17,5081,8
6398785d64712df6d7fcfbd3,17,5114,10
6398785d64712df6d7fcfbd4,17,5177,7
6398785d64712df6d7fcfbd5,17,5204,7
6398785d64712df6d7fcfbd6,17,5205,8
6398785d64712df6d7fcfbd7,17,5365,8
6398785d64712df6d7fcfbd8,17,5415,-1
6398785d64712df6d7fcfbd9,17,5667,-1
6398785d64712df6d7fcfbda,17,5680,6
6398785d64712df6d7fcfbdb,17,5681,8
6398785d64712df6d7fcfbdc,17,5682,6
6398785d64712df6d7fcfbdd,17,5909,5
6398785d64712df6d7fcfbde,17,5947,-1
6398785d64712df6d7fcfbdf,17,5955,-1
6398785d64712df6d7fcfbe0,17,6064,-1
6398785d64712df6d7fcfbe1,17,6114,9
6398785d64712df6d7fcfbe2,17,6213,8
6398785d64712df6d7fcfbe3,17,6347,7
6398785d64712df6d7fcfbe4,17,6351,-1
6398785d64712df6d7fcfbe5,17,6361,-1
6398785d64712df6d7fcfbe6,17,6421,-1
6398785d64712df6d7fcfbe7,17,6505,7
6398785d64712df6d7fcfbe8,17,6547,9
6398785d64712df6d7fcfbe9,17,6548,-1
6398785d64712df6d7fcfbea,17,6594,9
6398785d64712df6d7fcfbeb,17,6628,-1
6398785d64712df6d7fcfbec,17,6675,8
6398785d64712df6d7fcfbed,17,6707,7
6398785d64712df6d7fcfbee,17,6746,7
6398785d64712df6d7fcfbef,17,6793,-1
6398785d64712df6d7fcfbf0,17,6880,5
6398785d64712df6d7fcfbf1,17,6954,6
6398785d64712df6d7fcfbf2,17,7059,5
6398785d64712df6d7fcfbf3,17,7311,9
6398785d64712df6d7fcfbf4,17,7465,9
6398785d64712df6d7fcfbf5,17,7593,6
6398785d64712df6d7fcfbf6,17,7596,-1
6398785d64712df6d7fcfbf7,17,7785,9
6398785d64712df6d7fcfbf8,17,7791,5
6398785d64712df6d7fcfbf9,17,7902,-1
6398785d64712df6d7fcfbfa,17,8023,-1
6398785d64712df6d7fcfbfb,17,8074,7
6398785d64712df6d7fcfbfc,17,8100,7
6398785d64712df6d7fcfbfd,17,8142,8
6398785d64712df6d7fcfbfe,17,8187,7
6398785d64712df6d7fcfbff,17,8408,-1
6398785d64712df6d7fcfc00,17,8525,8
6398785d64712df6d7fcfc01,17,8676,8
6398785d64712df6d7fcfc02,17,8769,7
6398785d64712df6d7fcfc03,17,8795,7
6398785d64712df6d7fcfc04,17,8841,6
6398785d64712df6d7fcfc05,17,8857,-1
6398785d64712df6d7fcfc06,17,8861,5
6398785d64712df6d7fcfc07,17,8888,7
6398785d64712df6d7fcfc08,17,8937,8
6398785d64712df6d7fcfc09,17,9047,-1
6398785d64712df6d7fcfc0a,17,9062,-1
6398785d64712df6d7fcfc0b,17,9063,-1
6398785d64712df6d7fcfc0c,17,9117,-1
6398785d64712df6d7fcfc0d,17,9135,6
6398785d64712df6d7fcfc0e,17,9181,8
6398785d64712df6d7fcfc0f,17,9253,10
6398785d64712df6d7fcfc10,17,9479,3
6398785d64712df6d7fcfc11,17,9515,-1
6398785d64712df6d7fcfc12,17,9598,5
6398785d64712df6d7fcfc13,17,9675,-1
6398785d64712df6d7fcfc14,17,9733,-1
6398785d64712df6d7fcfc15,17,9734,-1
6398785d64712df6d7fcfc16,17,9756,9
6398785d64712df6d7fcfc17,17,9925,-1
6398785d64712df6d7fcfc18,17,9989,8
6398785d64712df6d7fcfc19,17,10020,-1
6398785d64712df6d7fcfc1a,17,10067,-1
6398785d64712df6d7fcfc1b,17,10080,8
6398785d64712df6d7fcfc1c,17,10087,9
6398785d64712df6d7fcfc1d,17,10165,9
6398785d64712df6d7fcfc1e,17,10209,-1
6398785d64712df6d7fcfc1f,17,10249,-1
6398785d64712df6d7fcfc20,17,10271,8
6398785d64712df6d7fcfc21,17,10396,5
6398785d64712df6d7fcfc22,17,10408,8
6398785d64712df6d7fcfc23,17,10417,4
6398785d64712df6d7fcfc24,17,10418,-1
6398785d64712df6d7fcfc25,17,10448,8
6398785d64712df6d7fcfc26,17,10470,-1
6398785d64712df6d7fcfc27,17,10477,-1
6398785d64712df6d7fcfc28,17,10491,4
6398785d64712df6d7fcfc29,17,10495,7
6398785d64712df6d7fcfc2a,17,10519,-1
6398785d64712df6d7fcfc2b,17,10620,7
6398785d64712df6d7fcfc2c,17,10624,5
6398785d64712df6d7fcfc2d,17,10711,8
6398785d64712df6d7fcfc2e,17,10719,6
6398785d64712df6d7fcfc2f,17,10739,-1
6398785d64712df6d7fcfc30,17,10790,7
6398785d64712df6d7fcfc31,17,10793,7
6398785d64712df6d7fcfc32,17,10805,-1
6398785d64712df6d7fcfc33,17,10863,-1
6398785d64712df6d7fcfc34,17,11111,8
6398785d64712df6d7fcfc35,17,11235,8
6398785d64712df6d7fcfc36,17,11483,-1
6398785d64712df6d7fcfc37,17,11499,7
6398785d64712df6d7fcfc38,17,11507,-1
6398785d64712df6d7fcfc39,17,11553,-1
6398785d64712df6d7fcfc3a,17,11577,9
6398785d64712df6d7fcfc3b,17,11583,-1
6398785d64712df6d7fcfc3c,17,11597,8
6398785d64712df6d7fcfc3d,17,11617,8
6398785d64712df6d7fcfc3e,17,11633,7
6398785d64712df6d7fcfc3f,17,11701,-1
6398785d64712df6d7fcfc40,17,11741,10
6398785d64712df6d7fcfc41,17,11743,7
6398785d64712df6d7fcfc42,17,11757,7
6398785d64712df6d7fcfc43,17,11771,9
6398785d64712df6d7fcfc44,17,11785,7
6398785d64712df6d7fcfc45,17,11809,6
6398785d64712df6d7fcfc46,17,11843,8
6398785d64712df6d7fcfc47,17,11887,7
6398785d64712df6d7fcfc48,17,11981,8
6398785d64712df6d7fcfc49,17,12029,8
6398785d64712df6d7fcfc4a,17,12189,8
6398785d64712df6d7fcfc4b,17,12355,9
6398785d64712df6d7fcfc4c,17,12403,7
6398785d64712df6d7fcfc4d,17,12467,5
6398785d64712df6d7fcfc4e,17,12477,8
6398785d64712df6d7fcfc4f,17,12503,-1
6398785d64712df6d7fcfc50,17,12531,9
6398785d64712df6d7fcfc51,17,12565,-1
6398785d64712df6d7fcfc52,17,12669,-1
6398785d64712df6d7fcfc53,17,12729,-1
6398785d64712df6d7fcfc54,17,12893,-1
6398785d64712df6d7fcfc55,17,13055,-1
6398785d64712df6d7fcfc56,17,13093,-1
6398785d64712df6d7fcfc57,17,13357,-1
6398785d64712df6d7fcfc58,17,13391,6
6398785d64712df6d7fcfc59,17,13411,-1
6398785d64712df6d7fcfc5a,17,13429,-1
6398785d64712df6d7fcfc5b,17,13469,-1
6398785d64712df6d7fcfc5c,17,13601,8
6398785d64712df6d7fcfc5d,17,13629,7
6398785d64712df6d7fcfc5e,17,13639,5
6398785d64712df6d7fcfc5f,17,13659,4
6398785d64712df6d7fcfc60,17,13663,8
6398785d64712df6d7fcfc61,17,13759,8
6398785d64712df6d7fcfc62,17,13807,-1
6398785d64712df6d7fcfc63,17,13851,-1
6398785d64712df6d7fcfc64,17,14027,-1
6398785d64712df6d7fcfc65,17,14045,5
6398785d64712df6d7fcfc66,17,14131,8
6398785d64712df6d7fcfc67,17,14349,7
6398785d64712df6d7fcfc68,17,14353,8
6398785d64712df6d7fcfc69,17,14355,5
6398785d64712df6d7fcfc6a,17,14407,7
6398785d64712df6d7fcfc6b,17,14513,8
6398785d64712df6d7fcfc6c,17,14617,-1
6398785d64712df6d7fcfc6d,17,14719,9
6398785d64712df6d7fcfc6e,17,14741,7
6398785d64712df6d7fcfc6f,17,14807,7
6398785d64712df6d7fcfc70,17,14813,5
6398785d64712df6d7fcfc71,17,14829,8
6398785d64712df6d7fcfc72,17,14853,6
6398785d64712df6d7fcfc73,17,14967,6
6398785d64712df6d7fcfc74,17,15037,6
6398785d64712df6d7fcfc75,17,15043,6
6398785d64712df6d7fcfc76,17,15051,8
6398785d64712df6d7fcfc77,17,15117,-1
6398785d64712df6d7fcfc78,17,15125,6
6398785d64712df6d7fcfc79,17,15197,7
6398785d64712df6d7fcfc7a,17,15199,7
6398785d64712df6d7fcfc7b,17,15201,7
6398785d64712df6d7fcfc7c,17,15225,7
6398785d64712df6d7fcfc7d,17,15437,-1
6398785d64712df6d7fcfc7e,17,15451,7
6398785d64712df6d7fcfc7f,17,15487,-1
6398785d64712df6d7fcfc80,17,15583,7
6398785d64712df6d7fcfc81,17,15689,8
6398785d64712df6d7fcfc82,17,15699,7
6398785d64712df6d7fcfc83,17,15809,8
6398785d64712df6d7fcfc84,17,15811,-1
6398785d64712df6d7fcfc85,17,15879,-1
6398785d64712df6d7fcfc86,17,15951,-1
6398785d64712df6d7fcfc87,17,16049,8
6398785d64712df6d7fcfc88,17,16149,5
6398785d64712df6d7fcfc89,17,16417,5
6398785d64712df6d7fcfc8a,17,16498,9
6398785d64712df6d7fcfc8b,17,16528,7
6398785d64712df6d7fcfc8c,17,16694,-1
6398785d64712df6d7fcfc8d,17,16700,6
6398785d64712df6d7fcfc8e,17,16706,8
6398785d64712df6d7fcfc8f,17,16726,6
6398785d64712df6d7fcfc90,17,16732,5
6398785d64712df6d7fcfc91,17,16742,6
6398785d64712df6d7fcfc92,17,16762,-1
6398785d64712df6d7fcfc93,17,16774,4
6398785d64712df6d7fcfc94,17,16782,7
6398785d64712df6d7fcfc95,17,16894,9
6398785d64712df6d7fcfc96,17,16916,-1
6398785d64712df6d7fcfc97,17,16934,-1
6398785d64712df6d7fcfc98,17,17068,-1
6398785d64712df6d7fcfc99,17,17074,9
6398785d64712df6d7fcfc9a,17,17247,7
6398785d64712df6d7fcfc9b,17,17265,7
6398785d64712df6d7fcfc9c,17,17269,6
6398785d64712df6d7fcfc9d,17,17341,-1
6398785d64712df6d7fcfc9e,17,17351,-1
6398785d64712df6d7fcfc9f,17,17549,9
6398785d64712df6d7fcfca0,17,17641,-1
6398785d64712df6d7fcfca1,17,17677,7
6398785d64712df6d7fcfca2,17,17679,5
6398785d64712df6d7fcfca3,17,17725,-1
6398785d64712df6d7fcfca4,17,17871,-1
6398785d64712df6d7fcfca5,17,17895,5
6398785d64712df6d7fcfca6,17,17901,-1
6398785d64712df6d7fcfca7,17,17949,-1
6398785d64712df6d7fcfca8,17,18095,6
6398785d64712df6d7fcfca9,17,18115,9
6398785d64712df6d7fcfcaa,17,18121,6
6398785d64712df6d7fcfcab,17,18139,6
6398785d64712df6d7fcfcac,17,18153,5
6398785d64712df6d7fcfcad,17,18177,-1
6398785d64712df6d7fcfcae,17,18179,8
6398785d64712df6d7fcfcaf,17,18245,9
6398785d64712df6d7fcfcb0,17,18277,5
6398785d64712df6d7fcfcb1,17,18397,-1
6398785d64712df6d7fcfcb2,17,18441,-1
6398785d64712df6d7fcfcb3,17,18617,9
6398785d64712df6d7fcfcb4,17,18619,-1
6398785d64712df6d7fcfcb5,17,18679,8
6398785d64712df6d7fcfcb6,17,18713,-1
6398785d64712df6d7fcfcb7,17,18851,-1
6398785d64712df6d7fcfcb8,17,18857,-1
6398785d64712df6d7fcfcb9,17,19023,4
6398785d64712df6d7fcfcba,17,19109,-1
6398785d64712df6d7fcfcbb,17,19111,8
6398785d64712df6d7fcfcbc,17,19133,6
6398785d64712df6d7fcfcbd,17,19163,6
6398785d64712df6d7fcfcbe,17,19165,-1
6398785d64712df6d7fcfcbf,17,19221,8
6398785d64712df6d7fcfcc0,17,19297,-1
6398785d64712df6d7fcfcc1,17,19315,1
6398785d64712df6d7fcfcc2,17,19365,5
6398785d64712df6d7fcfcc3,17,19367,4
6398785d64712df6d7fcfcc4,17,19369,7
6398785d64712df6d7fcfcc5,17,19391,-1
6398785d64712df6d7fcfcc6,17,19429,4
6398785d64712df6d7fcfcc7,17,19489,7
6398785d64712df6d7fcfcc8,17,19573,5
6398785d64712df6d7fcfcc9,17,19669,-1
6398785d64712df6d7fcfcca,17,19685,5
6398785d64712df6d7fcfccb,17,19703,8
6398785d64712df6d7fcfccc,17,19759,-1
6398785d64712df6d7fcfccd,17,19799,7
6398785d64712df6d7fcfcce,17,19815,8
6398785d64712df6d7fcfccf,17,19855,3
6398785d64712df6d7fcfcd0,17,20021,-1
6398785d64712df6d7fcfcd1,17,20031,7
6398785d64712df6d7fcfcd2,17,20035,-1
6398785d64712df6d7fcfcd3,17,20047,6
6398785d64712df6d7fcfcd4,17,20159,6
6398785d64712df6d7fcfcd5,17,20365,-1
6398785d64712df6d7fcfcd6,17,20391,-1
6398785d64712df6d7fcfcd7,17,20449,-1
6398785d64712df6d7fcfcd8,17,20457,7
6398785d64712df6d7fcfcd9,17,20473,6
6398785d64712df6d7fcfcda,17,20507,8
6398785d64712df6d7fcfcdb,17,20509,8
6398785d64712df6d7fcfcdc,17,20541,6
6398785d64712df6d7fcfcdd,17,20543,4
6398785d64712df6d7fcfcde,17,20583,8
6398785d64712df6d7fcfcdf,17,20689,5
6398785d64712df6d7fcfce0,17,20709,7
6398785d64712df6d7fcfce1,17,20745,-1
6398785d64712df6d7fcfce2,17,20767,-1
6398785d64712df6d7fcfce3,17,20787,5
6398785d64712df6d7fcfce4,17,20853,7
6398785d64712df6d7fcfce5,17,20877,-1
6398785d64712df6d7fcfce6,17,20899,9
6398785d64712df6d7fcfce7,17,20903,6
6398785d64712df6d7fcfce8,17,20931,5
6398785d64712df6d7fcfce9,17,20939,-1
6398785d64712df6d7fcfcea,17,20965,6
6398785d64712df6d7fcfceb,17,20973,6
6398785d64712df6d7fcfcec,17,20977,-1
6398785e64712df6d7fcfced,17,21067,5
6398785e64712df6d7fcfcee,17,21085,6
6398785e64712df6d7fcfcef,17,21189,6
6398785e64712df6d7fcfcf0,17,21201,-1
6398785e64712df6d7fcfcf1,17,21325,5
6398785e64712df6d7fcfcf2,17,21327,7
6398785e64712df6d7fcfcf3,17,21339,8
6398785e64712df6d7fcfcf4,17,21353,3
6398785e64712df6d7fcfcf5,17,21405,7
6398785e64712df6d7fcfcf6,17,21415,-1
6398785e64712df6d7fcfcf7,17,21421,2
6398785e64712df6d7fcfcf8,17,21431,3
6398785e64712df6d7fcfcf9,17,21473,7
6398785e64712df6d7fcfcfa,17,21561,6
6398785e64712df6d7fcfcfb,17,21603,4
6398785e64712df6d7fcfcfc,17,21647,6
6398785e64712df6d7fcfcfd,17,21659,-1
6398785e64712df6d7fcfcfe,17,21667,-1
6398785e64712df6d7fcfcff,17,21809,6
6398785e64712df6d7fcfd00,17,21821,1
6398785e64712df6d7fcfd01,17,21843,8
6398785e64712df6d7fcfd02,17,21855,8
6398785e64712df6d7fcfd03,17,21863,7
6398785e64712df6d7fcfd04,17,21881,8
6398785e64712df6d7fcfd05,17,21995,7
6398785e64712df6d7fcfd06,17,22057,-1
6398785e64712df6d7fcfd07,17,22071,-1
6398785e64712df6d7fcfd08,17,22117,-1
6398785e64712df6d7fcfd09,17,22123,5
6398785e64712df6d7fcfd0a,17,22135,10
6398785e64712df6d7fcfd0b,17,22145,8
6398785e64712df6d7fcfd0c,17,22147,8
